일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2014/06/20,40000,-350,-0.87,40650,40700,40000,68231,2748092300,600704640000,15017616
2014/06/23,38550,-1450,-3.63,40000,40300,38550,163156,6383719200,578929096800,15017616
2014/06/24,38800,250,0.65,38650,40000,38650,128158,5015355350,582683500800,15017616
2014/06/25,37950,-850,-2.19,38800,39600,37900,228004,8769997150,569918527200,15017616
2014/06/26,38200,250,0.66,38000,38700,37950,90449,3457032950,573672931200,15017616
2014/06/27,38050,-150,-0.39,38000,38300,37900,87922,3349715400,571420288800,15017616
2014/06/30,38100,50,0.13,38300,38600,38100,93506,3576728050,572171169600,15017616
2014/07/01,38900,800,2.10,37600,38900,36950,423023,15970881750,584185262400,15017616
2014/07/02,39200,300,0.77,39200,40250,38900,299265,11833423550,588690547200,15017616
2014/07/03,38150,-1050,-2.68,39250,40000,38050,193949,7550825750,572922050400,15017616
2014/07/04,39450,1300,3.41,38550,39550,38550,162145,6360340350,592444951200,15017616
2014/07/07,39800,350,0.89,40350,40400,39550,172211,6881254850,597701116800,15017616
2014/07/08,39400,-400,-1.01,39550,39650,39100,91287,3592391050,591694070400,15017616
2014/07/09,39900,500,1.27,39400,39950,39200,98467,3896903500,599202878400,15017616
2014/07/10,39000,-900,-2.26,40000,40350,38850,152606,6016187000,585687024000,15017616
2014/07/11,38200,-800,-2.05,38700,39250,38150,103187,3969036900,573672931200,15017616
2014/07/14,37800,-400,-1.05,38250,38500,37650,96813,3673416300,567665884800,15017616
2014/07/15,38100,300,0.79,38100,38650,37950,83615,3203846050,572171169600,15017616
2014/07/16,37350,-750,-1.97,38100,38300,37150,112239,4205183200,560907957600,15017616
2014/07/17,37500,150,0.40,37550,37950,37450,69313,2606560350,563160600000,15017616
2014/07/18,37450,-50,-0.13,37700,37850,37250,60465,2266037200,562409719200,15017616
2014/07/21,37700,250,0.67,37600,37950,37500,55202,2079379900,566164123200,15017616
2014/07/22,38400,700,1.86,37750,39700,37750,174707,6782462500,576676454400,15017616
2014/07/23,37700,-700,-1.82,38800,38950,37650,110443,4208944050,566164123200,15017616
2014/07/24,37550,-150,-0.40,37750,38000,37500,82629,3109482400,563911480800,15017616
2014/07/25,37850,300,0.80,37550,37850,37400,40591,1526737900,568416765600,15017616
2014/07/28,37200,-650,-1.72,37700,37950,37000,123000,4594034700,558655315200,15017616
2014/07/29,36150,-1050,-2.82,37050,37200,36150,157422,5749596000,542886818400,15017616
2014/07/30,36150,0,0.00,36100,36650,36050,76363,2773284750,542886818400,15017616
2014/07/31,35800,-350,-0.97,36150,36400,35150,101220,3603261200,537630652800,15017616
2014/08/01,36950,1150,3.21,35200,36950,35200,82838,3018285600,554900911200,15017616
2014/08/04,38000,1050,2.84,37100,38050,36600,102707,3861498650,570669408000,15017616
2014/08/05,36900,-1100,-2.89,38200,38550,36800,143498,5382312450,554150030400,15017616
2014/08/06,37000,100,0.27,36900,37600,36900,65837,2446657250,555651792000,15017616
2014/08/07,37900,900,2.43,37100,37900,37100,99784,3762670750,569167646400,15017616
2014/08/08,38250,350,0.92,37900,38750,37300,144450,5519621950,574423812000,15017616
2014/08/11,38050,-200,-0.52,38200,39200,37450,160940,6189668250,571420288800,15017616
2014/08/12,40550,2500,6.57,38500,40600,38400,301008,11862461800,608964328800,15017616
2014/08/13,46600,6050,14.92,45500,46600,43350,2106359,96062477250,699820905600,15017616
2014/08/14,46250,-350,-0.75,46850,48150,45150,1365015,63508197300,694564740000,15017616
2014/08/18,45200,-1050,-2.27,46600,46800,44550,531247,24074657550,678796243200,15017616
2014/08/19,44600,-600,-1.33,45400,46450,44550,716269,32564404200,669785673600,15017616
2014/08/20,46000,1400,3.14,44850,46000,44700,468210,21335773350,690810336000,15017616
2014/08/21,51100,5100,11.09,51600,52800,49800,2149216,110768621650,767400177600,15017616
2014/08/22,48000,-3100,-6.07,50500,51400,47750,1062988,52562574000,720845568000,15017616
2014/08/25,46200,-1800,-3.75,48150,48350,46050,656489,30881700400,693813859200,15017616
2014/08/26,51200,5000,10.82,46950,51900,46800,1463631,72490444100,768901939200,15017616
2014/08/27,49000,-2200,-4.30,51000,51300,48000,768406,38044366850,735863184000,15017616
2014/08/28,48700,-300,-0.61,49250,50200,47850,356980,17496225300,731357899200,15017616
2014/08/29,48700,0,0.00,48500,49650,48450,305389,14983819100,731357899200,15017616
2014/09/01,50300,1600,3.29,49750,51600,49750,582929,29436220750,755386084800,15017616
2014/09/02,49850,-450,-0.89,50600,50600,49450,270112,13487753900,748628157600,15017616
2014/09/03,49300,-550,-1.10,50400,50700,48550,334730,16550889450,740368468800,15017616
2014/09/04,49300,0,0.00,50300,51000,49200,358269,17925159150,740368468800,15017616
2014/09/05,50400,1100,2.23,49300,50400,48800,253913,12647433800,756887846400,15017616
2014/09/11,50600,200,0.40,51200,52400,50400,414116,21274626000,759891369600,15017616
2014/09/12,51200,600,1.19,51800,53700,50300,1151177,60071713600,768901939200,15017616
2014/09/15,52100,900,1.76,51900,52900,51000,623964,32569035000,782417793600,15017616
2014/09/16,53200,1100,2.11,54000,55600,53000,1382346,75116867300,798937171200,15017616
2014/09/17,53500,300,0.56,53400,54100,52300,386689,20612393900,803442456000,15017616
2014/09/18,54200,700,1.31,53700,54500,52800,391199,21042762200,813954787200,15017616
2014/09/19,52900,-1300,-2.40,54100,54500,52900,367741,19617525200,794431886400,15017616
2014/09/22,51500,-1400,-2.65,52400,52700,50700,443708,22761587900,773407224000,15017616
2014/09/23,51300,-200,-0.39,51100,51300,49700,328972,16628261550,770403700800,15017616
2014/09/24,51600,300,0.58,51300,52700,51000,267884,13920189500,774908985600,15017616
2014/09/25,51600,0,0.00,51900,52500,51000,159136,8229483900,774908985600,15017616
2014/09/26,51500,-100,-0.19,51100,51900,50300,190798,9721667300,773407224000,15017616
2014/09/29,50700,-800,-1.55,51800,52100,49950,211486,10820559400,761393131200,15017616
2014/09/30,51500,800,1.58,50100,52000,48800,339643,17158092100,773407224000,15017616
2014/10/01,49550,-1950,-3.79,51000,51900,49500,248230,12507346300,744122872800,15017616
2014/10/02,51000,1450,2.93,48800,51400,48450,245724,12332811550,765898416000,15017616
2014/10/06,50600,-400,-0.78,51000,52000,50400,221818,11365668900,759891369600,15017616
2014/10/07,52200,1600,3.16,50900,52900,50900,396843,20737228500,783919555200,15017616
2014/10/08,51600,-600,-1.15,52200,52800,51100,295728,15315295300,774908985600,15017616
2014/10/10,49500,-2100,-4.07,50900,51700,48650,303341,15153047800,743371992000,15017616
2014/10/13,45050,-4450,-8.99,49000,49450,44300,441173,20323730300,676543600800,15017616
2014/10/14,47000,1950,4.33,45050,47200,44950,227086,10537143500,705827952000,15017616
2014/10/15,47100,100,0.21,46500,47600,46050,158862,7464161850,707329713600,15017616
2014/10/16,46800,-300,-0.64,47300,47650,45800,204133,9570917450,702824428800,15017616
2014/10/17,47000,200,0.43,47000,48000,46650,195399,9228181400,705827952000,15017616
2014/10/20,48200,1200,2.55,47450,48700,47250,192189,9235711900,723849091200,15017616
2014/10/21,48300,100,0.21,48700,48800,47600,137736,6618174300,725350852800,15017616
2014/10/22,47350,-950,-1.97,48500,49000,47150,202902,9710496000,711084117600,15017616
2014/10/23,46000,-1350,-2.85,47350,47550,45600,211189,9791225350,690810336000,15017616
2014/10/24,45400,-600,-1.30,46300,46650,45100,205684,9381288950,681799766400,15017616
2014/10/27,46700,1300,2.86,45500,47450,44500,209519,9654243600,701322667200,15017616
2014/10/28,46500,-200,-0.43,46650,47100,46200,72321,3372965300,698319144000,15017616
2014/10/29,46200,-300,-0.65,47200,47650,46000,152918,7147137600,693813859200,15017616
2014/10/30,44700,-1500,-3.25,46200,46900,44700,161055,7298942800,671287435200,15017616
2014/10/31,45400,700,1.57,44700,46100,44450,104364,4732119050,681799766400,15017616
2014/11/03,44000,-1400,-3.08,45050,45400,43050,161116,7118425950,660775104000,15017616
2014/11/04,39900,-4100,-9.32,43600,44600,39650,481979,19732327850,599202878400,15017616
2014/11/05,40300,400,1.00,38700,40900,38300,373962,14883005350,605209924800,15017616
2014/11/06,38600,-1700,-4.22,39450,40850,38300,298118,11663099450,579679977600,15017616
2014/11/07,40150,1550,4.02,38450,40400,38350,192946,7679515900,602957282400,15017616
2014/11/10,40150,0,0.00,40300,40700,39850,119272,4783811300,602957282400,15017616
2014/11/11,43150,3000,7.47,40300,44000,40250,378056,16127171950,648010130400,15017616
2014/11/12,42500,-650,-1.51,43450,43900,40800,312340,13227542050,638248680000,15017616
2014/11/13,42700,200,0.47,42900,43400,42350,148275,6363896700,641252203200,15017616
2014/11/14,42550,-150,-0.35,43250,43250,42150,133848,5713781450,638999560800,15017616
2014/11/17,42200,-350,-0.82,42200,43000,41600,132773,5582625050,633743395200,15017616
2014/11/18,44700,2500,5.92,43100,45900,42700,695467,31192999500,671287435200,15017616
2014/11/19,44900,200,0.45,45150,45150,44050,225522,10029905650,674290958400,15017616
2014/11/20,45300,400,0.89,45000,45350,44300,192973,8666874500,680298004800,15017616
2014/11/21,44700,-600,-1.32,44950,46200,44550,198358,8966218350,671287435200,15017616
2014/11/24,45100,400,0.89,45550,45750,43900,177754,7935628650,677294481600,15017616
2014/11/25,45400,300,0.67,46800,49400,45400,1174157,55547013600,681799766400,15017616
2014/11/26,46050,650,1.43,45000,46600,44400,259905,11960488100,691561216800,15017616
2014/11/27,45450,-600,-1.30,46500,46500,45450,107566,4938635300,682550647200,15017616
2014/11/28,45950,500,1.10,45000,46250,44950,133236,6106599100,690059455200,15017616
2014/12/01,46300,350,0.76,45700,46800,45600,165421,7641288800,695315620800,15017616
2014/12/02,47350,1050,2.27,48950,48950,47250,419758,20142237400,711084117600,15017616
2014/12/03,47300,-50,-0.11,48100,48850,46950,235711,11280452200,710333236800,15017616
2014/12/04,47200,-100,-0.21,47450,48600,47150,257821,12329124450,708831475200,15017616
2014/12/05,47500,300,0.64,47300,47800,47000,103635,4918610600,713336760000,15017616
2014/12/08,46450,-1050,-2.21,47300,48050,46450,132351,6255669200,697568263200,15017616
2014/12/09,46850,400,0.86,46050,47400,46050,110214,5158414750,703575309600,15017616
2014/12/10,45100,-1750,-3.74,46800,47000,44950,181198,8247222400,677294481600,15017616
2014/12/11,44550,-550,-1.22,44350,45200,44000,112158,5012978350,669034792800,15017616
2014/12/12,44200,-350,-0.79,45050,45150,44100,71630,3174334250,665263216800,15051204
2014/12/15,45950,1750,3.96,42950,46500,42950,134649,6059973100,691602823800,15051204
2014/12/16,44600,-1350,-2.94,45700,46400,44500,88350,3995260200,671283698400,15051204
2014/12/17,45600,1000,2.24,45050,45800,43950,120384,5430015300,686334902400,15051204
2014/12/18,44550,-1050,-2.30,45600,45900,44100,88650,3965079000,670531138200,15051204
2014/12/19,45300,750,1.68,44900,45500,44550,94646,4269897750,681819541200,15051204
2014/12/22,44700,-600,-1.32,45700,45700,44650,66003,2965518650,672788818800,15051204
2014/12/23,44300,-400,-0.89,44700,45000,44150,57808,2567897950,666768337200,15051204
2014/12/24,43850,-450,-1.02,44000,44600,43750,91426,4030729300,659995295400,15051204
2014/12/26,43550,-300,-0.68,44000,44400,43500,83989,3693272250,655479934200,15051204
2014/12/29,43750,200,0.46,44650,44650,43700,57694,2544128350,658490175000,15051204
2014/12/30,44200,450,1.03,43850,44800,43750,68323,3026997950,665263216800,15051204
2015/01/02,45350,1150,2.60,44400,45350,44200,94404,4234677050,682572101400,15051204
2015/01/05,46700,1350,2.98,45350,46950,45050,225127,10467846600,702891226800,15051204
2015/01/06,46150,-550,-1.18,46050,46700,45700,118248,5455105800,694613064600,15051204
2015/01/07,47450,1300,2.82,46750,48450,46700,292363,13918710800,714179629800,15051204
2015/01/08,48500,1050,2.21,47850,48900,47350,270630,13060371050,729983394000,15051204
2015/01/09,49050,550,1.13,48900,49550,47900,265528,13048309900,738261556200,15051204
2015/01/12,49450,400,0.82,49200,49800,48500,190141,9393038500,744282037800,15051204
2015/01/13,49250,-200,-0.40,49250,50200,49000,181357,8978404050,741271797000,15051204
2015/01/14,48350,-900,-1.83,49400,49600,48150,157871,7667482150,727725713400,15051204
2015/01/15,49600,1250,2.59,48750,50400,48550,239217,11891515750,746539718400,15051204
2015/01/16,49900,300,0.60,49850,50300,49300,152650,7612549150,751055079600,15051204
2015/01/19,50200,300,0.60,50800,50900,49950,159724,8052827750,755570440800,15051204
2015/01/20,49700,-500,-1.00,50200,50600,49500,129706,6474222500,748044838800,15051204
2015/01/21,49100,-600,-1.21,49500,49950,49100,140904,6967966900,739014116400,15051204
2015/01/22,48500,-600,-1.22,49500,49650,47550,172738,8420741100,729983394000,15051204
2015/01/23,48450,-50,-0.10,48800,49250,48450,136559,6672927200,729230833800,15051204
2015/01/26,50400,1950,4.02,49000,50500,48550,223097,11116364250,758580681600,15051204
2015/01/27,49500,-900,-1.79,50800,50900,49200,211975,10532003700,745034598000,15051204
2015/01/28,49450,-50,-0.10,49450,49800,48900,136025,6723863400,744282037800,15051204
2015/01/29,48000,-1450,-2.93,49200,49950,47450,301022,14558992400,722457792000,15051204
2015/01/30,47500,-500,-1.04,48350,48350,46700,242888,11494586800,714932190000,15051204
2015/02/02,46550,-950,-2.00,47300,47300,46300,172352,8042831950,700633546200,15051204
2015/02/03,46650,100,0.21,46300,47100,46300,115464,5388893750,702138666600,15051204
2015/02/04,46650,0,0.00,47000,47000,46250,154744,7195165700,702138666600,15051204
2015/02/05,47850,1200,2.57,46450,47950,45750,228269,10738587850,720200111400,15051204
2015/02/06,47900,50,0.10,47850,48300,47500,105258,5042803450,720952671600,15051204
2015/02/09,46100,-1800,-3.76,47600,47850,45950,179042,8335337050,693860504400,15051204
2015/02/10,46000,-100,-0.22,46050,46750,45600,76277,3521315850,692355384000,15051204
2015/02/11,46100,100,0.22,46350,46400,45800,76446,3522932400,693860504400,15051204
2015/02/12,46100,0,0.00,46100,46600,45950,76181,3511797600,693860504400,15051204
2015/02/13,45800,-300,-0.65,46250,46550,45800,82324,3788628500,689345143200,15051204
2015/02/16,45750,-50,-0.11,45900,46300,45700,77158,3542211000,688592583000,15051204
2015/02/17,45200,-550,-1.20,45650,45750,44750,113908,5127652750,680314420800,15051204
2015/02/23,46450,1250,2.77,45650,46450,45350,95869,4403668100,699128425800,15051204
2015/02/24,46100,-350,-0.75,46150,46550,46050,88094,4073947600,693860504400,15051204
2015/02/25,46500,400,0.87,46200,46750,46000,111826,5174192550,699880986000,15051204
2015/02/26,45700,-800,-1.72,46450,46500,45500,113442,5195283250,687840022800,15051204
2015/02/27,46550,850,1.86,45950,46650,45350,98628,4543130600,700633546200,15051204
2015/03/02,47450,900,1.93,47800,47900,46850,166901,7911012600,714179629800,15051204
2015/03/03,46500,-950,-2.00,47350,47750,46350,117307,5494491100,699880986000,15051204
2015/03/04,48600,2100,4.52,46600,49050,46500,444321,21391405450,731488514400,15051204
2015/03/05,47850,-750,-1.54,48600,48700,47700,143348,6892196250,720200111400,15051204
2015/03/06,48650,800,1.67,48000,48950,47200,221008,10613169400,732241074600,15051204
2015/03/09,48900,250,0.51,48400,49000,47950,219020,10660517300,736003875600,15051204
2015/03/10,47350,-1550,-3.17,49300,49450,47350,176965,8524558000,712674509400,15051204
2015/03/11,46250,-1100,-2.32,46900,47000,46050,134802,6262213700,696118185000,15051204
2015/03/12,46900,650,1.41,46400,47400,46400,90036,4232417800,705901467600,15051204
2015/03/13,47300,400,0.85,46350,47400,46300,91670,4301804000,711921949200,15051204
2015/03/16,46450,-850,-1.80,46950,47100,45850,191319,8864790650,699128425800,15051204
2015/03/17,46350,-100,-0.22,46650,46750,46200,88407,4107750600,697623305400,15051204
2015/03/18,45650,-700,-1.51,46600,46600,45650,131664,6054373350,687087462600,15051204
2015/03/19,45750,100,0.22,45700,46100,45250,98309,4491572450,688592583000,15051204
2015/03/20,45500,-250,-0.55,45750,46200,45400,102977,4689296950,684829782000,15051204
2015/03/23,46700,1200,2.64,45550,46800,45550,157121,7294921100,702891226800,15051204
2015/03/24,46400,-300,-0.64,46800,47000,46250,67206,3127612750,698375865600,15051204
2015/03/25,46900,500,1.08,47100,47150,46100,131911,6147470500,705901467600,15051204
2015/03/26,46050,-850,-1.81,46650,46800,45850,133058,6135413850,693107944200,15051204
2015/03/27,46250,200,0.43,46100,46700,45500,220530,10174724050,696118185000,15051204
2015/03/30,47250,1000,2.16,47200,47700,46900,198566,9384554200,711169389000,15051204
2015/03/31,46750,-500,-1.06,47500,47500,46700,173067,8125193500,703643787000,15051204
2015/04/01,46900,150,0.32,47200,48300,46500,281345,13369463950,705901467600,15051204
2015/04/02,47900,1000,2.13,47300,48400,46900,300493,14374196850,720952671600,15051204
2015/04/03,48800,900,1.88,49350,49500,48450,452578,22205326050,734498755200,15051204
2015/04/06,49800,1000,2.05,49300,50500,49050,301599,15025415550,749549959200,15051204
2015/04/07,50000,200,0.40,50600,50700,49500,263458,13177850650,752560200000,15051204
2015/04/08,49500,-500,-1.00,49950,50100,49450,166042,8249656100,745034598000,15051204
2015/04/09,49200,-300,-0.61,49400,49800,48550,190462,9318182200,740519236800,15051204
2015/04/10,48000,-1200,-2.44,48850,49450,48000,239890,11635990650,722457792000,15051204
2015/04/13,47700,-300,-0.63,47800,48450,47450,195379,9327439750,717942430800,15051204
2015/04/14,49150,1450,3.04,47700,50300,47700,460049,22693432250,739766676600,15051204
2015/04/15,48950,-200,-0.41,50000,50300,48900,229433,11331712700,736756435800,15051204
2015/04/16,48200,-750,-1.53,49000,49100,48000,182509,8810318700,725468032800,15051204
2015/04/17,47950,-250,-0.52,48300,48350,47450,204650,9771168900,721705231800,15051204
2015/04/20,47200,-750,-1.56,47750,48000,47100,190589,9033993450,710416828800,15051204
2015/04/21,47350,150,0.32,47450,48000,47200,152650,7258570350,712674509400,15051204
2015/04/22,46800,-550,-1.16,48100,48350,44850,306440,14521053150,704396347200,15051204
2015/04/23,46200,-600,-1.28,46800,47100,45850,204468,9470890750,695365624800,15051204
2015/04/24,46650,450,0.97,46550,46850,45750,138493,6409808600,702138666600,15051204
2015/04/27,48350,1700,3.64,47000,48350,46750,183634,8766799450,727725713400,15051204
2015/04/28,47750,-600,-1.24,48650,48650,47200,138408,6627129700,718694991000,15051204
2015/04/29,47000,-750,-1.57,47750,48150,46750,107719,5086496800,707406588000,15051204
2015/04/30,47000,0,0.00,47300,47400,46600,83494,3914349450,707406588000,15051204
2015/05/04,47000,0,0.00,47700,48450,46850,152794,7238951500,707406588000,15051204
2015/05/06,45750,-1250,-2.66,47000,47250,45700,125557,5796329750,688592583000,15051204
2015/05/07,45450,-300,-0.66,45650,46100,44500,144160,6514213800,684077221800,15051204
2015/05/08,45200,-250,-0.55,45400,46900,45000,143901,6566106400,680314420800,15051204
2015/05/11,47450,2250,4.98,46050,47750,45600,227088,10628363250,714179629800,15051204
2015/05/12,47750,300,0.63,47450,48350,47350,266550,12770389350,718694991000,15051204
2015/05/13,48500,750,1.57,48400,48600,47900,255619,12366612650,729983394000,15051204
2015/05/14,49650,1150,2.37,48500,49750,47850,357276,17487888250,747292278600,15051204
2015/05/15,51400,1750,3.52,49900,51800,49200,630922,31791055550,773631885600,15051204
2015/05/18,51800,400,0.78,51600,52200,49800,447037,22837328700,779652367200,15051204
2015/05/19,51800,0,0.00,51800,52000,50700,283777,14624400800,779652367200,15051204
2015/05/20,51700,-100,-0.19,52100,52300,50600,381353,19710108000,778147246800,15051204
2015/05/21,52800,1100,2.13,52100,53400,51000,684182,35998006200,794703571200,15051204
2015/05/22,51800,-1000,-1.89,53200,53200,51000,289672,15095014600,779652367200,15051204
2015/05/26,50400,-1400,-2.70,51800,52100,50100,257707,13087257700,758580681600,15051204
2015/05/27,49900,-500,-0.99,50400,50400,48900,380248,18814668350,751055079600,15051204
2015/05/28,49950,50,0.10,50000,50900,49600,242656,12196448900,751807639800,15051204
2015/05/29,49850,-100,-0.20,50200,50700,49450,214568,10720998950,750302519400,15051204
2015/06/01,49300,-550,-1.10,49800,50300,48600,182617,8977745800,742024357200,15051204
2015/06/02,46900,-2400,-4.87,49100,49100,46150,399571,18904277450,705901467600,15051204
2015/06/03,46000,-900,-1.92,46400,47400,45750,205840,9575946700,692355384000,15051204
2015/06/04,47050,1050,2.28,46100,47050,45250,227903,10499300550,708159148200,15051204
2015/06/05,46250,-800,-1.70,46300,46800,45850,167650,7743842300,696118185000,15051204
2015/06/08,46350,100,0.22,46400,46650,45350,128504,5929029800,697623305400,15051204
2015/06/09,46100,-250,-0.54,46550,46800,45950,111553,5158702350,693860504400,15051204
2015/06/10,45500,-600,-1.30,46450,46450,45150,215757,9855977050,684829782000,15051204
2015/06/11,45600,100,0.22,45550,46700,45500,159387,7338341800,686334902400,15051204
2015/06/12,46100,500,1.10,46000,46700,45600,115663,5337788400,693860504400,15051204
2015/06/15,45450,-650,-1.41,46000,46150,44600,196308,8850813150,684077221800,15051204
2015/06/16,46000,550,1.21,45100,46400,43050,293100,12971375650,692355384000,15051204
2015/06/17,46850,850,1.85,46050,46900,45200,157693,7274645950,705148907400,15051204
2015/06/18,46350,-500,-1.07,47000,47200,46350,109423,5110702900,697623305400,15051204
2015/06/19,46000,-350,-0.76,46850,46900,45950,86891,4015199350,692355384000,15051204
2015/06/22,46350,350,0.76,45900,46650,45800,116916,5419571150,697623305400,15051204
2015/06/23,48550,2200,4.75,46700,48800,46600,377117,18183105050,730735954200,15051204
2015/06/24,48500,-50,-0.10,48600,48950,47650,148007,7143655350,729983394000,15051204
2015/06/25,48950,450,0.93,48300,49250,48050,151736,7390891350,736756435800,15051204
2015/06/26,48250,-700,-1.43,48600,48800,48050,137716,6655391300,726220593000,15051204
2015/06/29,46750,-1500,-3.11,47050,47750,46500,155390,7302900300,703643787000,15051204
2015/06/30,48000,1250,2.67,46150,48450,45850,174334,8235732300,722457792000,15051204
2015/07/01,48000,0,0.00,48350,48750,47750,133832,6466427100,722457792000,15051204
2015/07/02,48450,450,0.94,48600,48850,47900,136074,6585731600,729230833800,15051204
2015/07/03,48000,-450,-0.93,48450,49650,47700,284608,13808452800,722457792000,15051204
2015/07/06,46500,-1500,-3.13,47050,47750,46500,198569,9336217000,699880986000,15051204
2015/07/07,46200,-300,-0.65,46550,47300,46000,128564,5983077600,695365624800,15051204
2015/07/08,47050,850,1.84,46200,47800,46200,238138,11238017600,708159148200,15051204
2015/07/09,46250,-800,-1.70,46300,46750,45000,198826,9097426500,696118185000,15051204
2015/07/10,45950,-300,-0.65,46100,46600,45600,103554,4757378350,691602823800,15051204
2015/07/13,46250,300,0.65,46300,46900,45950,133713,6210482000,696118185000,15051204
2015/07/14,50000,3750,8.11,46550,50100,46550,533611,26086874450,752560200000,15051204
2015/07/15,49450,-550,-1.10,50300,50400,48700,335402,16528341900,744282037800,15051204
2015/07/16,50500,1050,2.12,49250,51200,49150,376205,18920718000,760085802000,15051204
2015/07/17,51400,900,1.78,51300,51700,50200,440946,22601102900,773631885600,15051204
2015/07/20,52500,1100,2.14,51800,52900,51100,484155,25310759600,790188210000,15051204
2015/07/21,51800,-700,-1.33,53500,54700,51400,589528,31394312900,779652367200,15051204
2015/07/22,54600,2800,5.41,52300,56400,52200,1420799,77842885900,821795738400,15051204
2015/07/23,51700,-2900,-5.31,55000,55100,51700,696986,36849172100,778147246800,15051204
2015/07/24,52600,900,1.74,52200,53400,51500,384800,20187620000,791693330400,15051204
2015/07/27,50300,-2300,-4.37,52000,53300,50200,300616,15353230100,757075561200,15051204
2015/07/28,51200,900,1.79,49700,51400,49500,232149,11722198350,770621644800,15051204
2015/07/29,51900,700,1.37,51800,53400,50800,366283,19189740900,781157487600,15051204
2015/07/30,51800,-100,-0.19,52500,53700,51300,295174,15511633500,779652367200,15051204
2015/07/31,53000,1200,2.32,51700,53000,50900,234133,12269100900,797713812000,15051204
2015/08/03,55300,2300,4.34,53500,55600,53100,585015,32121876500,832331581200,15051204
2015/08/04,55200,-100,-0.18,55400,56200,54100,398585,22028535800,830826460800,15051204
2015/08/05,56100,900,1.63,55800,59400,55300,897750,51230763500,844372544400,15051204
2015/08/06,56000,-100,-0.18,57100,57200,55400,312523,17586955300,842867424000,15051204
2015/08/07,55000,-1000,-1.79,55600,56500,54400,267979,14816426800,827816220000,15051204
2015/08/10,56600,1600,2.91,54800,56700,54300,282894,15716522100,851898146400,15051204
2015/08/11,57700,1100,1.94,56900,61900,56700,1467586,86874295200,868454470800,15051204
2015/08/12,57700,0,0.00,58700,60000,55300,778325,45110970200,868454470800,15051204
2015/08/13,59500,1800,3.12,57800,59700,57300,473880,27869129800,895546638000,15051204
2015/08/17,59500,0,0.00,58200,60800,58200,618998,37002236100,895546638000,15051204
2015/08/18,58700,-800,-1.34,59600,60100,56700,458561,26581399600,883505674800,15051204
2015/08/19,54500,-4200,-7.16,57700,58300,53100,612031,33960709200,820290618000,15051204
2015/08/20,54600,100,0.18,53600,56700,53200,304931,16880245200,821795738400,15051204
2015/08/21,53700,-900,-1.65,52500,54600,51700,359971,19188112000,808249654800,15051204
2015/08/24,51400,-2300,-4.28,54200,55000,50800,339366,17910462400,773631885600,15051204
2015/08/25,55700,4300,8.37,52400,56400,51600,357676,19309847600,838352062800,15051204
2015/08/26,56600,900,1.62,55600,57400,54700,284996,16099244300,851898146400,15051204
2015/08/27,57900,1300,2.30,57400,58500,56800,302508,17493015000,871464711600,15051204
2015/08/28,58200,300,0.52,58900,59400,57400,207135,12083000200,875980072800,15051204
2015/08/31,58200,0,0.00,58200,59100,57100,167584,9722437300,875980072800,15051204
2015/09/01,57100,-1100,-1.89,58100,59400,57100,285944,16662610900,859423748400,15051204
2015/09/02,59800,2700,4.73,56000,59800,55700,356782,20885070300,900061999200,15051204
2015/09/03,59300,-500,-0.84,60600,61000,58300,319979,19141870600,892536397200,15051204
2015/09/04,57000,-2300,-3.88,59300,59300,56800,277161,16013707100,857918628000,15051204
2015/09/07,59400,2400,4.21,57000,59500,56300,276641,16141445200,894041517600,15051204
2015/09/08,59000,-400,-0.67,59600,60200,58500,269957,16035307200,888021036000,15051204
2015/09/09,59200,200,0.34,60000,60300,58200,256211,15119566200,891031276800,15051204
2015/09/10,59300,100,0.17,58400,60200,57400,316616,18577853800,892536397200,15051204
2015/09/11,59100,-200,-0.34,59800,59800,58200,169118,9973417800,889526156400,15051204
2015/09/14,57200,-1900,-3.21,59300,59500,57200,140851,8175543000,860928868800,15051204
2015/09/15,56800,-400,-0.70,57700,58500,55700,206754,11745313400,854908387200,15051204
2015/09/16,57000,200,0.35,57600,57700,56400,149415,8498461600,857918628000,15051204
2015/09/17,54500,-2500,-4.39,57900,58200,54100,394739,21840415900,820290618000,15051204
2015/09/18,56300,1800,3.30,55100,56600,54700,191383,10706161800,847382785200,15051204
2015/09/21,55400,-900,-1.60,55100,56100,55000,82039,4549260800,833836701600,15051204
2015/09/22,56100,700,1.26,55600,57000,55300,118038,6614104200,844372544400,15051204
2015/09/23,53500,-2600,-4.63,55600,56000,53500,243699,13208806700,805239414000,15051204
2015/09/24,53500,0,0.00,53600,53900,51700,333337,17518654600,805239414000,15051204
2015/09/25,53500,0,0.00,53500,53500,52000,156391,8229147700,805239414000,15051204
2015/09/30,52200,-1300,-2.43,52900,52900,51700,138207,7204716700,785672848800,15051204
2015/10/01,52200,0,0.00,52100,52900,51500,164793,8612168500,785672848800,15051204
2015/10/02,51600,-600,-1.15,52200,52900,51500,134350,6993613500,776642126400,15051204
2015/10/05,53200,1600,3.10,52200,53300,51800,191838,10044753100,800724052800,15051204
2015/10/06,52500,-700,-1.32,53700,53700,52500,142675,7536216200,790188210000,15051204
2015/10/07,51400,-1100,-2.10,52400,53000,51000,231076,11895295300,773631885600,15051204
2015/10/08,50500,-900,-1.75,52000,52100,50000,208232,10593516400,760085802000,15051204
